Key_Field,Source_Key,Policy_Date,Policy_Year,Policy_Month,Policy_Quarter,Domicile_Country,PolicyHolder_name,Country_Origin,Product_Descr,Branch,Country_Office,Broker,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,Industry,LOB,Big_Policy_Ind,Source,Cross_Product,SUB_LOB1,SUB_LOB2,PremiumAmount,LossAmount,Loss_Cnt,Loss_Cntgt0,Loss_Cntgt1000,LossRatio,Linkage1,Linkage2,Linkage3
7274,Name749Source2,4/3/2009,2009,4,Q2,GER,Name749,GER,PRODUCT5819,BRANCH2,GB,BROKER24,No,B,Yes,No,Yes,No,Industry18,LOB2,No,Source2,P1,L520,,7400,0,0,0,0,0,0,0,1
7275,Name750Source3,4/4/2009,2009,4,Q2,AUS,Name750,AUS,PRODUCT5820,BRANCH3,SGP,BROKER25,No,B,No,No,Yes,No,Industry19,LOB3,No,Source3,P2,,L521,7500,0,0,0,0,0,0,0,1
7276,Name751Source1,4/5/2009,2009,4,Q2,UAE,Name751,UAE,,BRANCH1,USA,BROKER1,Yes,A,Yes,Yes,No,No,Industry20,LOB4,Yes,Source1,P3,,,7600,0,0,0,0,0,0,0,1
7277,Name752Source2,4/6/2009,2009,4,Q2,SGP,Name752,SGP,PRODUCT5821,BRANCH2,GB,BROKER2,No,B,Yes,No,Yes,No,Industry21,LOB5,No,Source2,P4,,,7700,800,1,1,0,0.103896104,0,0,1
7278,Name753Source3,4/7/2009,2009,4,Q2,MEX,Name753,MEX,PRODUCT5822,BRANCH3,SGP,BROKER3,No,B,No,No,Yes,Yes,Industry22,LOB6,No,Source3,P5,,,7800,900,1,1,0,0.115384615,0,0,1
7279,Name754Source1,4/8/2009,2009,4,Q2,CAN,Name754,CAN,PRODUCT5823,BRANCH1,USA,BROKER4,Yes,A,Yes,No,Yes,No,Industry23,LOB1,Yes,Source1,P6,,,7900,1200,5,1,1,0.151898734,0,0,1
7280,Name755Source2,4/9/2009,2009,4,Q2,FRA,Name755,FRA,PRODUCT5824,BRANCH2,GB,BROKER5,No,B,Yes,No,No,No,Industry24,LOB2,No,Source2,P7,,,8000,40000,10,1,1,5,0,0,1
7281,Name756Source3,4/10/2009,2009,4,Q2,USA,Name756,USA,,BRANCH3,SGP,BROKER6,No,B,No,Yes,Yes,No,Industry1,LOB3,No,Source3,P1,L521,,8100,0,0,0,0,0,0,0,1
7282,Name757Source1,4/11/2009,2009,4,Q2,GB,Name757,GB,PRODUCT5825,BRANCH1,USA,BROKER7,Yes,A,Yes,No,Yes,No,Industry2,LOB4,Yes,Source1,P2,,L522,8200,0,0,0,0,0,0,0,1
7283,Name758Source2,4/12/2009,2009,4,Q2,CHN,Name758,CHN,PRODUCT5826,BRANCH2,GB,BROKER8,No,B,Yes,No,Yes,No,Industry3,LOB5,No,Source2,P3,,,8300,0,0,0,0,0,0,0,1
7284,Name759Source3,4/13/2009,2009,4,Q2,IRE,Name759,IRE,PRODUCT5827,BRANCH3,SGP,BROKER9,No,B,No,No,No,Yes,Industry4,LOB6,No,Source3,P4,,,8400,0,0,0,0,0,0,0,1
7285,Name760Source1,4/14/2009,2009,4,Q2,SPN,Name760,SPN,PRODUCT5828,BRANCH1,USA,BROKER10,Yes,A,Yes,No,Yes,No,Industry5,LOB1,Yes,Source1,P5,,,8500,0,0,0,0,0,0,0,1
7286,Name761Source2,4/15/2009,2009,4,Q2,ITA,Name761,ITA,,BRANCH2,GB,BROKER11,No,B,Yes,Yes,Yes,No,Industry6,LOB2,No,Source2,P6,,,8600,0,0,0,0,0,0,0,1
7287,Name762Source3,4/16/2009,2009,4,Q2,GER,Name762,GER,PRODUCT5829,BRANCH3,SGP,BROKER12,No,B,No,No,Yes,No,Industry7,LOB3,No,Source3,P7,,,8700,0,0,0,0,0,0,0,1
7288,Name763Source1,4/17/2009,2009,4,Q2,AUS,Name763,AUS,PRODUCT5830,BRANCH1,USA,BROKER13,Yes,A,Yes,No,No,No,Industry8,LOB4,Yes,Source1,P1,L521,,8800,0,0,0,0,0,0,0,1
7289,Name764Source2,4/18/2009,2009,4,Q2,UAE,Name764,UAE,PRODUCT5831,BRANCH2,GB,BROKER14,No,B,Yes,No,Yes,No,Industry9,LOB5,No,Source2,P2,,L522,8900,0,0,0,0,0,0,0,1
7290,Name765Source3,4/19/2009,2009,4,Q2,SGP,Name765,SGP,PRODUCT5832,BRANCH3,SGP,BROKER15,No,B,No,No,Yes,Yes,Industry10,LOB6,No,Source3,P3,,,9000,800,1,1,0,0.088888889,0,0,1
7291,Name766Source1,4/20/2009,2009,4,Q2,MEX,Name766,MEX,,BRANCH1,USA,BROKER16,Yes,A,Yes,Yes,Yes,No,Industry11,LOB1,Yes,Source1,P4,,,9100,900,1,1,0,0.098901099,0,0,1
7292,Name767Source2,4/21/2009,2009,4,Q2,CAN,Name767,CAN,PRODUCT5833,BRANCH2,GB,BROKER17,No,B,Yes,No,No,No,Industry12,LOB2,No,Source2,P5,,,9200,1200,5,1,1,0.130434783,0,0,1
7293,Name768Source3,4/22/2009,2009,4,Q2,FRA,Name768,FRA,PRODUCT5834,BRANCH3,SGP,BROKER18,No,B,No,No,Yes,No,Industry13,LOB3,No,Source3,P6,,,9300,40000,10,1,1,4.301075269,0,0,1
7294,Name769Source1,4/23/2009,2009,4,Q2,USA,Name769,USA,PRODUCT5835,BRANCH1,USA,BROKER19,Yes,A,Yes,No,Yes,No,Industry14,LOB4,Yes,Source1,P7,,,9400,0,0,0,0,0,0,0,1
7295,Name770Source2,4/24/2009,2009,4,Q2,GB,Name770,GB,PRODUCT5836,BRANCH2,GB,BROKER20,No,B,Yes,No,Yes,No,Industry15,LOB5,No,Source2,P1,L522,,9500,0,0,0,0,0,0,0,1
7296,Name771Source3,4/25/2009,2009,4,Q2,CHN,Name771,CHN,,BRANCH3,SGP,BROKER21,No,B,No,Yes,No,Yes,Industry16,LOB6,No,Source3,P2,,L523,9600,0,0,0,0,0,0,0,1
7297,Name772Source1,4/26/2009,2009,4,Q2,IRE,Name772,IRE,PRODUCT5837,BRANCH1,USA,BROKER22,Yes,A,Yes,No,Yes,No,Industry17,LOB1,Yes,Source1,P3,,,9700,0,0,0,0,0,0,0,1
7298,Name773Source2,4/27/2009,2009,4,Q2,SPN,Name773,SPN,PRODUCT5838,BRANCH2,GB,BROKER23,No,B,Yes,No,Yes,No,Industry18,LOB2,No,Source2,P4,,,9800,0,0,0,0,0,0,0,1
7299,Name774Source3,4/28/2009,2009,4,Q2,ITA,Name774,ITA,PRODUCT5839,BRANCH3,SGP,BROKER24,No,B,No,No,Yes,No,Industry19,LOB3,No,Source3,P5,,,9900,0,0,0,0,0,0,0,1
7300,Name775Source1,4/29/2009,2009,4,Q2,GER,Name775,GER,PRODUCT5840,BRANCH1,USA,BROKER25,Yes,A,Yes,No,No,No,Industry20,LOB4,Yes,Source1,P6,,,10000,0,0,0,0,0,0,0,1
7301,Name776Source2,4/30/2009,2009,4,Q2,AUS,Name776,AUS,,BRANCH2,GB,BROKER1,No,B,Yes,Yes,Yes,No,Industry21,LOB5,No,Source2,P7,,,10100,0,0,0,0,0,0,0,1
7302,Name777Source3,5/1/2009,2009,5,Q2,UAE,Name777,UAE,PRODUCT5841,BRANCH3,SGP,BROKER2,No,B,No,No,Yes,Yes,Industry22,LOB6,No,Source3,P1,L522,,10200,0,0,0,0,0,0,0,1
7303,Name778Source1,5/2/2009,2009,5,Q2,SGP,Name778,SGP,PRODUCT5842,BRANCH1,USA,BROKER3,Yes,A,Yes,No,Yes,No,Industry23,LOB1,Yes,Source1,P2,,L523,10300,800,1,1,0,0.077669903,0,0,1
7304,Name779Source2,5/3/2009,2009,5,Q2,MEX,Name779,MEX,PRODUCT5843,BRANCH2,GB,BROKER4,No,B,Yes,No,No,No,Industry24,LOB2,No,Source2,P3,,,10400,900,1,1,0,0.086538462,0,0,1
7305,Name780Source3,5/4/2009,2009,5,Q2,CAN,Name780,CAN,PRODUCT5844,BRANCH3,SGP,BROKER5,No,B,No,No,Yes,No,Industry25,LOB3,No,Source3,P4,,,10500,1200,5,1,1,0.114285714,0,0,1
7306,Name781Source1,5/5/2009,2009,5,Q2,FRA,Name781,FRA,,BRANCH1,USA,BROKER6,Yes,A,Yes,Yes,Yes,No,Industry26,LOB4,Yes,Source1,P5,,,10600,40000,10,1,1,3.773584906,0,0,1
7307,Name782Source2,5/6/2009,2009,5,Q2,USA,Name782,USA,PRODUCT5845,BRANCH2,GB,BROKER7,No,B,Yes,No,Yes,No,Industry27,LOB5,No,Source2,P6,,,10700,0,0,0,0,0,0,0,1
7308,Name783Source3,5/7/2009,2009,5,Q2,GB,Name783,GB,PRODUCT5846,BRANCH3,SGP,BROKER8,No,B,No,No,No,Yes,Industry28,LOB6,No,Source3,P7,,,10800,0,0,0,0,0,0,0,1
7309,Name784Source1,5/8/2009,2009,5,Q2,CHN,Name784,CHN,PRODUCT5847,BRANCH1,USA,BROKER9,Yes,A,Yes,No,Yes,No,Industry29,LOB1,Yes,Source1,P1,L523,,10900,0,0,0,0,0,0,0,1
7310,Name785Source2,5/9/2009,2009,5,Q2,IRE,Name785,IRE,PRODUCT5848,BRANCH2,GB,BROKER10,No,B,Yes,No,Yes,No,Industry30,LOB2,No,Source2,P2,,L524,11000,0,0,0,0,0,0,0,1
7311,Name786Source3,5/10/2009,2009,5,Q2,SPN,Name786,SPN,,BRANCH3,SGP,BROKER11,No,B,No,Yes,Yes,No,Industry31,LOB3,No,Source3,P3,,,11100,0,0,0,0,0,0,0,1
7312,Name787Source1,5/11/2009,2009,5,Q2,ITA,Name787,ITA,PRODUCT5849,BRANCH1,USA,BROKER12,Yes,A,Yes,No,No,No,Industry32,LOB4,Yes,Source1,P4,,,11200,0,0,0,0,0,0,0,1
7313,Name788Source2,5/12/2009,2009,5,Q2,GER,Name788,GER,PRODUCT5850,BRANCH2,GB,BROKER13,No,B,Yes,No,Yes,No,Industry33,LOB5,No,Source2,P5,,,11300,0,0,0,0,0,0,0,1
7314,Name789Source3,5/13/2009,2009,5,Q2,AUS,Name789,AUS,PRODUCT5851,BRANCH3,SGP,BROKER14,No,B,No,No,Yes,Yes,Industry34,LOB6,No,Source3,P6,,,11400,0,0,0,0,0,0,0,1
7315,Name790Source1,5/14/2009,2009,5,Q2,UAE,Name790,UAE,PRODUCT5852,BRANCH1,USA,BROKER15,Yes,A,Yes,No,Yes,No,Industry35,LOB1,Yes,Source1,P7,,,11500,0,0,0,0,0,0,0,1
7316,Name791Source2,5/15/2009,2009,5,Q2,SGP,Name791,SGP,,BRANCH2,GB,BROKER16,No,B,Yes,Yes,No,No,Industry36,LOB2,No,Source2,P1,L523,,11600,800,1,1,0,0.068965517,0,0,1
7317,Name792Source3,5/16/2009,2009,5,Q2,MEX,Name792,MEX,PRODUCT5853,BRANCH3,SGP,BROKER17,No,B,No,No,Yes,No,Industry37,LOB3,No,Source3,P2,,L524,11700,900,1,1,0,0.076923077,0,0,1
7318,Name793Source1,5/17/2009,2009,5,Q2,CAN,Name793,CAN,PRODUCT5854,BRANCH1,USA,BROKER18,Yes,A,Yes,No,Yes,No,Industry38,LOB4,Yes,Source1,P3,,,11800,1200,5,1,1,0.101694915,0,0,1
7319,Name794Source2,5/18/2009,2009,5,Q2,FRA,Name794,FRA,PRODUCT5855,BRANCH2,GB,BROKER19,No,B,Yes,No,Yes,No,Industry39,LOB5,No,Source2,P4,,,11900,40000,10,1,1,3.361344538,0,0,1
7320,Name795Source3,5/19/2009,2009,5,Q2,USA,Name795,USA,PRODUCT5856,BRANCH3,SGP,BROKER20,No,B,No,No,No,Yes,Industry40,LOB6,No,Source3,P5,,,12000,0,0,0,0,0,0,0,1
7321,Name796Source1,5/20/2009,2009,5,Q2,GB,Name796,GB,,BRANCH1,USA,BROKER21,Yes,A,Yes,Yes,Yes,No,Industry41,LOB1,Yes,Source1,P6,,,12100,0,0,0,0,0,0,0,1
7322,Name797Source2,5/21/2009,2009,5,Q2,CHN,Name797,CHN,PRODUCT5857,BRANCH2,GB,BROKER22,No,B,Yes,No,Yes,No,Industry42,LOB2,No,Source2,P7,,,12200,0,0,0,0,0,0,0,1
7323,Name798Source3,5/22/2009,2009,5,Q2,IRE,Name798,IRE,PRODUCT5858,BRANCH3,SGP,BROKER23,No,B,No,No,Yes,No,Industry43,LOB3,No,Source3,P1,L524,,12300,0,0,0,0,0,0,0,1
7324,Name799Source1,5/23/2009,2009,5,Q2,SPN,Name799,SPN,PRODUCT5859,BRANCH1,USA,BROKER24,Yes,A,Yes,No,No,No,Industry44,LOB4,Yes,Source1,P2,,L525,12400,0,0,0,0,0,0,0,1
7325,Name800Source2,5/24/2009,2009,5,Q2,ITA,Name800,ITA,PRODUCT5860,BRANCH2,GB,BROKER25,No,B,Yes,No,Yes,No,Industry45,LOB5,No,Source2,P3,,,12500,0,0,0,0,0,0,0,1
7326,Name801Source3,5/25/2009,2009,5,Q2,GER,Name801,GER,,BRANCH3,SGP,BROKER1,No,B,No,Yes,Yes,Yes,Industry46,LOB6,No,Source3,P4,,,12600,0,0,0,0,0,0,0,1
7327,Name802Source1,5/26/2009,2009,5,Q2,AUS,Name802,AUS,PRODUCT5861,BRANCH1,USA,BROKER2,Yes,A,Yes,No,Yes,No,Industry47,LOB1,Yes,Source1,P5,,,12700,0,0,0,0,0,0,0,1
7328,Name803Source2,5/27/2009,2009,5,Q2,UAE,Name803,UAE,PRODUCT5862,BRANCH2,GB,BROKER3,No,B,Yes,No,No,No,Industry48,LOB2,No,Source2,P6,,,12800,0,0,0,0,0,0,0,1
7329,Name804Source3,5/28/2009,2009,5,Q2,SGP,Name804,SGP,PRODUCT5863,BRANCH3,SGP,BROKER4,No,B,No,No,Yes,No,Industry49,LOB3,No,Source3,P7,,,12900,800,1,1,0,0.062015504,0,0,1
7330,Name805Source1,5/29/2009,2009,5,Q2,MEX,Name805,MEX,PRODUCT5864,BRANCH1,USA,BROKER5,Yes,A,Yes,No,Yes,No,Industry50,LOB4,Yes,Source1,P1,L524,,13000,900,1,1,0,0.069230769,0,0,1
7331,Name806Source2,5/30/2009,2009,5,Q2,CAN,Name806,CAN,,BRANCH2,GB,BROKER6,No,B,Yes,Yes,Yes,No,Industry51,LOB5,No,Source2,P2,,L525,13100,1200,5,1,1,0.091603053,0,0,1
7332,Name807Source3,5/31/2009,2009,5,Q2,FRA,Name807,FRA,PRODUCT5865,BRANCH3,SGP,BROKER7,No,B,No,No,No,Yes,Industry52,LOB6,No,Source3,P3,,,13200,40000,10,1,1,3.03030303,0,0,1
7333,Name808Source1,6/1/2009,2009,6,Q2,USA,Name808,USA,PRODUCT5866,BRANCH1,USA,BROKER8,Yes,A,Yes,No,Yes,No,Industry53,LOB1,Yes,Source1,P4,,,13300,0,0,0,0,0,0,0,1
7334,Name809Source2,6/2/2009,2009,6,Q2,GB,Name809,GB,PRODUCT5867,BRANCH2,GB,BROKER9,No,B,Yes,No,Yes,No,Industry54,LOB2,No,Source2,P5,,,13400,0,0,0,0,0,0,0,1
7335,Name810Source3,6/3/2009,2009,6,Q2,CHN,Name810,CHN,PRODUCT5868,BRANCH3,SGP,BROKER10,No,B,No,No,Yes,No,Industry55,LOB3,No,Source3,P6,,,13500,0,0,0,0,0,0,0,1
7336,Name811Source1,6/4/2009,2009,6,Q2,IRE,Name811,IRE,,BRANCH1,USA,BROKER11,Yes,A,Yes,Yes,No,No,Industry56,LOB4,Yes,Source1,P7,,,13600,0,0,0,0,0,0,0,1
7337,Name812Source2,6/5/2009,2009,6,Q2,SPN,Name812,SPN,PRODUCT5869,BRANCH2,GB,BROKER12,No,B,Yes,No,Yes,No,Industry57,LOB5,No,Source2,P1,L525,,13700,0,0,0,0,0,0,0,1
7338,Name813Source3,6/6/2009,2009,6,Q2,ITA,Name813,ITA,PRODUCT5870,BRANCH3,SGP,BROKER13,No,B,No,No,Yes,Yes,Industry58,LOB6,No,Source3,P2,,L526,13800,0,0,0,0,0,0,0,1
7339,Name814Source1,6/7/2009,2009,6,Q2,GER,Name814,GER,PRODUCT5871,BRANCH1,USA,BROKER14,Yes,A,Yes,No,Yes,No,Industry59,LOB1,Yes,Source1,P3,,,13900,0,0,0,0,0,0,0,1
7340,Name815Source2,6/8/2009,2009,6,Q2,AUS,Name815,AUS,PRODUCT5872,BRANCH2,GB,BROKER15,No,B,Yes,No,No,No,Industry60,LOB2,No,Source2,P4,,,14000,0,0,0,0,0,0,0,1
7341,Name816Source3,6/9/2009,2009,6,Q2,UAE,Name816,UAE,,BRANCH3,SGP,BROKER16,No,B,No,Yes,Yes,No,Industry61,LOB3,No,Source3,P5,,,14100,0,0,0,0,0,0,0,1
7342,Name817Source1,6/10/2009,2009,6,Q2,SGP,Name817,SGP,PRODUCT5873,BRANCH1,USA,BROKER17,Yes,A,Yes,No,Yes,No,Industry62,LOB4,Yes,Source1,P6,,,14200,800,1,1,0,0.056338028,0,0,1
7343,Name818Source2,6/11/2009,2009,6,Q2,MEX,Name818,MEX,PRODUCT5874,BRANCH2,GB,BROKER18,No,B,Yes,No,Yes,No,Industry63,LOB5,No,Source2,P7,,,14300,900,1,1,0,0.062937063,0,0,1
7344,Name819Source3,6/12/2009,2009,6,Q2,CAN,Name819,CAN,PRODUCT5875,BRANCH3,SGP,BROKER19,No,B,No,No,No,Yes,Industry64,LOB6,No,Source3,P1,L525,,14400,1200,5,1,1,0.083333333,0,0,1
7345,Name820Source1,6/13/2009,2009,6,Q2,FRA,Name820,FRA,PRODUCT5876,BRANCH1,USA,BROKER20,Yes,A,Yes,No,Yes,No,Industry65,LOB1,Yes,Source1,P2,,L526,14500,40000,10,1,1,2.75862069,0,0,1
7346,Name821Source2,6/14/2009,2009,6,Q2,USA,Name821,USA,,BRANCH2,GB,BROKER21,No,B,Yes,Yes,Yes,No,Industry66,LOB2,No,Source2,P3,,,14600,0,0,0,0,0,0,0,1
7347,Name822Source3,6/15/2009,2009,6,Q2,GB,Name822,GB,PRODUCT5877,BRANCH3,SGP,BROKER22,No,B,No,No,Yes,No,Industry67,LOB3,No,Source3,P4,,,14700,0,0,0,0,0,0,0,1
7348,Name823Source1,6/16/2009,2009,6,Q2,CHN,Name823,CHN,PRODUCT5878,BRANCH1,USA,BROKER23,Yes,A,Yes,No,No,No,Industry68,LOB4,Yes,Source1,P5,,,14800,0,0,0,0,0,0,0,1
7349,Name824Source2,6/17/2009,2009,6,Q2,IRE,Name824,IRE,PRODUCT5879,BRANCH2,GB,BROKER24,No,B,Yes,No,Yes,No,Industry69,LOB5,No,Source2,P6,,,14900,0,0,0,0,0,0,0,1
7350,Name825Source3,6/18/2009,2009,6,Q2,SPN,Name825,SPN,PRODUCT5880,BRANCH3,SGP,BROKER25,No,B,No,No,Yes,Yes,Industry70,LOB6,No,Source3,P7,,,15000,0,0,0,0,0,0,0,1
7351,Name826Source1,6/19/2009,2009,6,Q2,ITA,Name826,ITA,,BRANCH1,USA,BROKER1,Yes,A,Yes,Yes,Yes,No,Industry71,LOB1,Yes,Source1,P1,L526,,15100,0,0,0,0,0,0,0,1
7352,Name827Source2,6/20/2009,2009,6,Q2,GER,Name827,GER,PRODUCT5881,BRANCH2,GB,BROKER2,No,B,Yes,No,No,No,Industry72,LOB2,No,Source2,P2,,L527,15200,0,0,0,0,0,0,0,1
7353,Name828Source3,6/21/2009,2009,6,Q2,AUS,Name828,AUS,PRODUCT5882,BRANCH3,SGP,BROKER3,No,B,No,No,Yes,No,Industry73,LOB3,No,Source3,P3,,,15300,0,0,0,0,0,0,0,1
7354,Name829Source1,6/22/2009,2009,6,Q2,UAE,Name829,UAE,PRODUCT5883,BRANCH1,USA,BROKER4,Yes,A,Yes,No,Yes,No,Industry74,LOB4,Yes,Source1,P4,,,15400,0,0,0,0,0,0,0,1
7355,Name830Source2,6/23/2009,2009,6,Q2,SGP,Name830,SGP,PRODUCT5884,BRANCH2,GB,BROKER5,No,B,Yes,No,Yes,No,Industry75,LOB5,No,Source2,P5,,,15500,800,1,1,0,0.051612903,0,0,1
7356,Name831Source3,6/24/2009,2009,6,Q2,MEX,Name831,MEX,,BRANCH3,SGP,BROKER6,No,B,No,Yes,No,Yes,Industry76,LOB6,No,Source3,P6,,,15600,900,1,1,0,0.057692308,0,0,1
7357,Name832Source1,6/25/2009,2009,6,Q2,CAN,Name832,CAN,PRODUCT5885,BRANCH1,USA,BROKER7,Yes,A,Yes,No,Yes,No,Industry77,LOB1,Yes,Source1,P7,,,15700,1200,5,1,1,0.076433121,0,0,1
7358,Name833Source2,6/26/2009,2009,6,Q2,FRA,Name833,FRA,PRODUCT5886,BRANCH2,GB,BROKER8,No,B,Yes,No,Yes,No,Industry78,LOB2,No,Source2,P1,L526,,15800,40000,10,1,1,2.53164557,0,0,1
7359,Name834Source3,6/27/2009,2009,6,Q2,USA,Name834,USA,PRODUCT5887,BRANCH3,SGP,BROKER9,No,B,No,No,Yes,No,Industry79,LOB3,No,Source3,P2,,L527,15900,0,0,0,0,0,0,0,1
7360,Name835Source1,6/28/2009,2009,6,Q2,GB,Name835,GB,PRODUCT5888,BRANCH1,USA,BROKER10,Yes,A,Yes,No,No,No,Industry80,LOB4,Yes,Source1,P3,,,16000,0,0,0,0,0,0,0,1
7361,Name836Source2,6/29/2009,2009,6,Q2,CHN,Name836,CHN,,BRANCH2,GB,BROKER11,No,B,Yes,Yes,Yes,No,Industry81,LOB5,No,Source2,P4,,,16100,0,0,0,0,0,0,0,1
7362,Name837Source3,6/30/2009,2009,6,Q2,IRE,Name837,IRE,PRODUCT5889,BRANCH3,SGP,BROKER12,No,B,No,No,Yes,Yes,Industry82,LOB6,No,Source3,P5,,,16200,0,0,0,0,0,0,0,1
7363,Name838Source1,7/1/2009,2009,7,Q3,SPN,Name838,SPN,PRODUCT5890,BRANCH1,USA,BROKER13,Yes,A,Yes,No,Yes,No,Industry83,LOB1,Yes,Source1,P6,,,16300,0,0,0,0,0,0,0,1
7364,Name839Source2,7/2/2009,2009,7,Q3,ITA,Name839,ITA,PRODUCT5891,BRANCH2,GB,BROKER14,No,B,Yes,No,No,No,Industry84,LOB2,No,Source2,P7,,,16400,0,0,0,0,0,0,0,1
7365,Name840Source3,7/3/2009,2009,7,Q3,GER,Name840,GER,PRODUCT5892,BRANCH3,SGP,BROKER15,No,B,No,No,Yes,No,Industry85,LOB3,No,Source3,P1,L527,,16500,0,0,0,0,0,0,0,1
7366,Name841Source1,7/4/2009,2009,7,Q3,AUS,Name841,AUS,,BRANCH1,USA,BROKER16,Yes,A,Yes,Yes,Yes,No,Industry86,LOB4,Yes,Source1,P2,,L528,16600,0,0,0,0,0,0,0,1
7367,Name842Source2,7/5/2009,2009,7,Q3,UAE,Name842,UAE,PRODUCT5893,BRANCH2,GB,BROKER17,No,B,Yes,No,Yes,No,Industry87,LOB5,No,Source2,P3,,,16700,0,0,0,0,0,0,0,1
7368,Name843Source3,7/6/2009,2009,7,Q3,SGP,Name843,SGP,PRODUCT5894,BRANCH3,SGP,BROKER18,No,B,No,No,No,Yes,Industry88,LOB6,No,Source3,P4,,,16800,800,1,1,0,0.047619048,0,0,1
7369,Name844Source1,7/7/2009,2009,7,Q3,MEX,Name844,MEX,PRODUCT5895,BRANCH1,USA,BROKER19,Yes,A,Yes,No,Yes,No,Industry89,LOB1,Yes,Source1,P5,,,16900,900,1,1,0,0.053254438,0,0,1
7370,Name845Source2,7/8/2009,2009,7,Q3,CAN,Name845,CAN,PRODUCT5896,BRANCH2,GB,BROKER20,No,B,Yes,No,Yes,No,Industry90,LOB2,No,Source2,P6,,,17000,1200,5,1,1,0.070588235,0,0,1
7371,Name846Source3,7/9/2009,2009,7,Q3,FRA,Name846,FRA,,BRANCH3,SGP,BROKER21,No,B,No,Yes,Yes,No,Industry91,LOB3,No,Source3,P7,,,17100,40000,10,1,1,2.339181287,0,0,1
7372,Name847Source1,7/10/2009,2009,7,Q3,USA,Name847,USA,PRODUCT5897,BRANCH1,USA,BROKER22,Yes,A,Yes,No,No,No,Industry92,LOB4,Yes,Source1,P1,L527,,17200,0,0,0,0,0,0,0,1
7373,Name848Source2,7/11/2009,2009,7,Q3,GB,Name848,GB,PRODUCT5898,BRANCH2,GB,BROKER23,No,B,Yes,No,Yes,No,Industry93,LOB5,No,Source2,P2,,L528,17300,0,0,0,0,0,0,0,1
7374,Name849Source3,7/12/2009,2009,7,Q3,CHN,Name849,CHN,PRODUCT5899,BRANCH3,SGP,BROKER24,No,B,No,No,Yes,Yes,Industry94,LOB6,No,Source3,P3,,,17400,0,0,0,0,0,0,0,1
7375,Name850Source1,7/13/2009,2009,7,Q3,IRE,Name850,IRE,PRODUCT5900,BRANCH1,USA,BROKER25,Yes,A,Yes,No,Yes,No,Industry95,LOB1,Yes,Source1,P4,,,17500,0,0,0,0,0,0,0,1
7376,Name851Source2,7/14/2009,2009,7,Q3,SPN,Name851,SPN,,BRANCH2,GB,BROKER1,No,B,Yes,Yes,No,No,Industry96,LOB2,No,Source2,P5,,,17600,0,0,0,0,0,0,0,1
7377,Name852Source3,7/15/2009,2009,7,Q3,ITA,Name852,ITA,PRODUCT5901,BRANCH3,SGP,BROKER2,No,B,No,No,Yes,No,Industry97,LOB3,No,Source3,P6,,,17700,0,0,0,0,0,0,0,1
7378,Name853Source1,7/16/2009,2009,7,Q3,GER,Name853,GER,PRODUCT5902,BRANCH1,USA,BROKER3,Yes,A,Yes,No,Yes,No,Industry98,LOB4,Yes,Source1,P7,,,17800,0,0,0,0,0,0,0,1
7379,Name854Source2,7/17/2009,2009,7,Q3,AUS,Name854,AUS,PRODUCT5903,BRANCH2,GB,BROKER4,No,B,Yes,No,Yes,No,Industry99,LOB5,No,Source2,P1,L528,,17900,0,0,0,0,0,0,0,1
7380,Name855Source3,7/18/2009,2009,7,Q3,UAE,Name855,UAE,PRODUCT5904,BRANCH3,SGP,BROKER5,No,B,No,No,No,Yes,Industry100,LOB6,No,Source3,P2,,L529,18000,0,0,0,0,0,0,0,1
7381,Name856Source1,7/19/2009,2009,7,Q3,SGP,Name856,SGP,,BRANCH1,USA,BROKER6,Yes,A,Yes,Yes,Yes,No,Industry101,LOB1,Yes,Source1,P3,,,18100,800,1,1,0,0.044198895,0,0,1
7382,Name857Source2,7/20/2009,2009,7,Q3,MEX,Name857,MEX,PRODUCT5905,BRANCH2,GB,BROKER7,No,B,Yes,No,Yes,No,Industry102,LOB2,No,Source2,P4,,,18200,900,1,1,0,0.049450549,0,0,1
7383,Name858Source3,7/21/2009,2009,7,Q3,CAN,Name858,CAN,PRODUCT5906,BRANCH3,SGP,BROKER8,No,B,No,No,Yes,No,Industry103,LOB3,No,Source3,P5,,,18300,1200,5,1,1,0.06557377,0,0,1
7384,Name859Source1,7/22/2009,2009,7,Q3,FRA,Name859,FRA,PRODUCT5907,BRANCH1,USA,BROKER9,Yes,A,Yes,No,No,No,Industry104,LOB4,Yes,Source1,P6,,,18400,40000,10,1,1,2.173913043,0,0,1
7385,Name860Source2,7/23/2009,2009,7,Q3,USA,Name860,USA,PRODUCT5908,BRANCH2,GB,BROKER10,No,B,Yes,No,Yes,No,Industry105,LOB5,No,Source2,P7,,,18500,0,0,0,0,0,0,0,1
7386,Name861Source3,7/24/2009,2009,7,Q3,GB,Name861,GB,,BRANCH3,SGP,BROKER11,No,B,No,Yes,Yes,Yes,Industry106,LOB6,No,Source3,P1,L528,,18600,0,0,0,0,0,0,0,1
7387,Name862Source1,7/25/2009,2009,7,Q3,CHN,Name862,CHN,PRODUCT5909,BRANCH1,USA,BROKER12,Yes,A,Yes,No,Yes,No,Industry107,LOB1,Yes,Source1,P2,,L529,18700,0,0,0,0,0,0,0,1
